Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
Priority Area,Indicator,Data Years,Region,County,Numerator,Denominator,Percent or Rate,Percent or Rate Unit,Indicator Performance,Concern Level,Quartile Distribution,Region Rate,State Rate,Data Comments,Date Source
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Finger Lakes,Schuyler,26,17609,16.4,"Age-adjusted ED visits rate per 10,000",Improved^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Finger Lakes,Seneca,71,32586,24.3,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Tug Hill Seaway,St. Lawrence,339,107089,36,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,31.3 -< 37.0: Q3,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Finger Lakes,Steuben,197,92505,23,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Long Island,Suffolk,3886,1527974,28.6,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,26.9,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Mid-Hudson,Sullivan,458,79735,62.7,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Southern Tier,Tioga,65,47766,16.6,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Southern Tier,Tompkins,172,104299,21.7,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Mid-Hudson,Ulster,517,182320,32.5,"Age-adjusted ED visits rate per 10,000",Worsened^,Moderate Concern,31.3 -< 37.0: Q3,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,North Country,Warren,119,65427,22.8,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,North Country,Washington,138,60810,25.7,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Finger Lakes,Wayne,194,90958,24.4,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Mid-Hudson,Westchester,3960,991736,43.6,"Age-adjusted ED visits rate per 10,000",Worsened^,High Concern,37.0 - 156.2: Q4,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Western NY,Wyoming,73,39601,20.5,"Age-adjusted ED visits rate per 10,000",Worsened^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 1: Asthma Emergency Department Visits in New York State,"Age-adjusted asthma emergency department visit rate per 10,000",2022,Finger Lakes,Yates,28,24502,13.4,"Age-adjusted ED visits rate per 10,000",Improved^,Low Concern,13.4 -< 31.3: Q1 - Q2,.,52.6,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Capital Region,Albany,104,14968,23.2,"Hospitalization rate per 10,000",Data Not Comparable,High Concern,19.3 - 75.5: Q4,18.6,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Western NY,Allegany,,2381,s,"Hospitalization rate per 10,000",Data Not Comparable,Suppressed,Data Not Available (N/A)/Data suppressed (s): s,15.8,24.8,Data Suppressed,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,New York City,Bronx,2166,95653,75.5,"Hospitalization rate per 10,000",Data Not Comparable,High Concern,19.3 - 75.5: Q4,34.1,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Southern Tier,Broome,24,9737,8.2,"Hospitalization rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 13.5: Q1 - Q2,8.2,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Capital Region,Capital Region,266,47792,18.6,"Hospitalization rate per 10,000",Data Not Comparable,No Distribution,,18.6,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Western NY,Cattaraugus,21,4241,16.5,"Hospitalization rate per 10,000",Data Not Comparable,Moderate Concern,13.5 -< 19.3: Q3,15.8,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Central NY,Cayuga,11,3708,9.9,"Hospitalization rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 13.5: Q1 - Q2,16.8,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Central NY,Central NY,272,54043,16.8,"Hospitalization rate per 10,000",Data Not Comparable,No Distribution,,16.8,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Western NY,Chautauqua,15,6700,7.5,"Hospitalization rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 13.5: Q1 - Q2,15.8,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Finger Lakes,Chemung,17,4411,12.8,"Hospitalization rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 13.5: Q1 - Q2,18.2,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Southern Tier,Chenango,,2412,s,"Hospitalization rate per 10,000",Data Not Comparable,Suppressed,Data Not Available (N/A)/Data suppressed (s): s,8.2,24.8,Data Suppressed,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,North Country,Clinton,0,3676,0.0*,"Hospitalization rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 13.5: Q1 - Q2,4.3,24.8,Unstable Estimate,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Capital Region,Columbia,12,2396,16.7,"Hospitalization rate per 10,000",Data Not Comparable,Moderate Concern,13.5 -< 19.3: Q3,18.6,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Central NY,Cortland,11,2306,15.9,"Hospitalization rate per 10,000",Data Not Comparable,Moderate Concern,13.5 -< 19.3: Q3,16.8,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Southern Tier,Delaware,6,1811,11.0*,"Hospitalization rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 13.5: Q1 - Q2,8.2,24.8,Unstable Estimate,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Mid-Hudson,Dutchess,78,13513,19.2,"Hospitalization rate per 10,000",Data Not Comparable,Moderate Concern,13.5 -< 19.3: Q3,18.8,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Western NY,Erie,289,50013,19.3,"Hospitalization rate per 10,000",Data Not Comparable,High Concern,19.3 - 75.5: Q4,15.8,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,North Country,Essex,0,1430,0.0*,"Hospitalization rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 13.5: Q1 - Q2,4.3,24.8,Unstable Estimate,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Finger Lakes,Finger Lakes,364,66510,18.2,"Hospitalization rate per 10,000",Data Not Comparable,No Distribution,,18.2,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,North Country,Franklin,0,2342,0.0*,"Hospitalization rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 13.5: Q1 - Q2,4.3,24.8,Unstable Estimate,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Mohawk Valley,Fulton,7,2596,9.0*,"Hospitalization rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 13.5: Q1 - Q2,8.3,24.8,Unstable Estimate,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Western NY,Genesee,,2955,s,"Hospitalization rate per 10,000",Data Not Comparable,Suppressed,Data Not Available (N/A)/Data suppressed (s): s,15.8,24.8,Data Suppressed,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Capital Region,Greene,10,2068,16.1,"Hospitalization rate per 10,000",Data Not Comparable,Moderate Concern,13.5 -< 19.3: Q3,18.6,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,North Country,Hamilton,,136,s,"Hospitalization rate per 10,000",Data Not Comparable,Suppressed,Data Not Available (N/A)/Data suppressed (s): s,4.3,24.8,Data Suppressed,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Mohawk Valley,Herkimer,,3046,s,"Hospitalization rate per 10,000",Data Not Comparable,Suppressed,Data Not Available (N/A)/Data suppressed (s): s,8.3,24.8,Data Suppressed,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Tug Hill Seaway,Jefferson,6,8619,2.3*,"Hospitalization rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 13.5: Q1 - Q2,3.2,24.8,Unstable Estimate,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,New York City,Kings,1144,175633,21.7,"Hospitalization rate per 10,000",Data Not Comparable,High Concern,19.3 - 75.5: Q4,34.1,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Tug Hill Seaway,Lewis,,1593,s,"Hospitalization rate per 10,000",Data Not Comparable,Suppressed,Data Not Available (N/A)/Data suppressed (s): s,3.2,24.8,Data Suppressed,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Finger Lakes,Livingston,9,2669,11.2*,"Hospitalization rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 13.5: Q1 - Q2,18.2,24.8,Unstable Estimate,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Long Island,Long Island,933,154083,20.2,"Hospitalization rate per 10,000",Data Not Comparable,No Distribution,,20.2,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Central NY,Madison,,3198,s,"Hospitalization rate per 10,000",Data Not Comparable,Suppressed,Data Not Available (N/A)/Data suppressed (s): s,16.8,24.8,Data Suppressed,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Mid-Hudson,Mid-Hudson,784,138705,18.8,"Hospitalization rate per 10,000",Data Not Comparable,No Distribution,,18.8,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Mohawk Valley,Mohawk Valley,31,12505,8.3,"Hospitalization rate per 10,000",Data Not Comparable,No Distribution,,8.3,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Finger Lakes,Monroe,294,39838,24.6,"Hospitalization rate per 10,000",Data Not Comparable,High Concern,19.3 - 75.5: Q4,18.2,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Mohawk Valley,Montgomery,13,3080,14.1,"Hospitalization rate per 10,000",Data Not Comparable,Moderate Concern,13.5 -< 19.3: Q3,8.3,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Long Island,Nassau,535,73833,24.2,"Hospitalization rate per 10,000",Data Not Comparable,High Concern,19.3 - 75.5: Q4,20.2,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,New York City,New York,665,69782,31.8,"Hospitalization rate per 10,000",Data Not Comparable,High Concern,19.3 - 75.5: Q4,34.1,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,New York City,New York City,5094,498643,34.1,"Hospitalization rate per 10,000",Data Not Comparable,No Distribution,,34.1,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,New York State,New York State,8208,1101986,24.8,"Hospitalization rate per 10,000",Data Not Comparable,No Distribution,,24.8,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,New York State (excluding NYC),New York State (excluding NYC),3114,603343,17.2,"Hospitalization rate per 10,000",Data Not Comparable,No Distribution,,17.2,24.8,,SPARCS data as of July 2024
Component 2: Asthma Hospital Discharge Data in New York State,"Asthma hospitalization rate per 10,000 - aged 0-4 years",2020-2022,Western NY,Niagara,43,10809,13.3,"Hospitalization rate per 10,000",Data Not Comparable,Low Concern,0.0 -< 13.5: Q1 - Q2,15.8,24.8,,SPARCS data as of July 2024
